perfume_id,brand,name,category,gender,base_price,notes,top_note,heart_note,base_note,fragrance,customer_rating,review_count,url,image
102466,Montblanc,Explorer Ultra Blue,Eau de Parfum,Men,965.83,"bergamot, pepper, lemon, blackberry, maritime notes, violet, leather, patchouli, tonka bean","bergamot, pepper, lemon","blackberry, maritime notes, violet","leather, patchouli, tonka bean",citrusy,5.0,10,/Montblanc/Mens-fragrances/Explorer-Ultra-Blue/Eau-de-Parfum-Spray/index_102466.aspx,https://cdn.parfumdreams.de/Img/Art/13/Montblanc-Explorer-Ultra-Blue-Eau-de-Parfum-Spray-102466x1_8.jpg
40707,Davidoff,The Game,Eau de Toilette,Men,579.5,"rum, juniper berry, iris, wood","rum, juniper berry","iris, wood",wood,woody,4.9,41,/Davidoff/Mens-fragrances/The-Game/Eau-de-Toilette-Spray/index_40707.aspx,https://cdn.parfumdreams.de/Img/Art/13/Davidoff-The-Game-Eau-de-Toilette-Spray-40707x2_3.jpg
93060,Issey Miyake,Fusion d'Issey,Eau de Toilette,Men,1139.0,"coconut, lemon, sandalwood, patchouli","coconut, lemon",sandalwood,patchouli,spicy,4.9,17,/Issey-Miyake/Mens-fragrances/Fusion-dIssey/Eau-de-Toilette-Spray/index_93060.aspx,https://cdn.parfumdreams.de/Img/Art/13/Issey-Miyake-Fusion-dIssey-Eau-de-Toilette-Spray-93060_20.jpg
106676,Route 66,The Road to Paradise is Rough,Eau de Toilette,Men,79.5,"suede, apple, lavender",suede,apple,lavender,oriental,5.0,2,/Route-66/Mens-fragrances/The-Road-to-Paradise-is-Rough/Eau-de-Toilette-Spray/index_106676.aspx,https://cdn.parfumdreams.de/Img/Art/13/Route-66-The-Road-to-Paradise-is-Rough-Eau-de-Toilette-Spray-106676_3.jpg
18289,Baldessarini,Classic,Eau de Cologne,Men,759.33,"mandarin, mint, citrus, spices, carnation, patchouli, balsam, musk, sandalwood","mandarin, mint, citrus","spices, carnation, patchouli","balsam, musk, sandalwood",spicy,4.8,6,/Baldessarini/Mens-fragrances/Classic/Eau-de-Cologne-Spray/index_18289.aspx,https://cdn.parfumdreams.de/Img/Art/13/Baldessarini-Classic-Eau-de-Cologne-Spray-18289x1_5.jpg
17111,Lanvin,L'Homme,Eau de Toilette,Men,559.5,"lavender, mandarin, orange, mint, pepper, sage, moss, musk","lavender, mandarin, orange","mint, pepper, sage","moss, musk",spicy,5.0,2,/Lanvin/Mens-fragrances/LHomme/Eau-de-Toilette-Spray/index_17111.aspx,https://cdn.parfumdreams.de/Img/Art/13/Lanvin-LHomme-Eau-de-Toilette-Spray-17111.jpg
87111,Jimmy Choo,Urban Hero,Eau de Parfum,Men,965.0,"pepper, lemon, rose, vetiver, amber, leather","pepper, lemon","rose, vetiver","amber, leather",floral,5.0,1,/Jimmy-Choo/Mens-fragrances/Urban-Hero/Eau-de-Parfum-Spray/index_87111.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jimmy-Choo-Urban-Hero-Eau-de-Parfum-Spray-87111_12.jpg
116076,Coach,Open Road,Eau de Toilette,Men,823.75,"pepper, lavender, vetiver",pepper,lavender,vetiver,aromatic,0.0,0,/Coach/Mens-fragrances/Open-Road/Eau-de-Toilette-Spray/index_116076.aspx,https://cdn.parfumdreams.de/Img/Art/13/Coach-Open-Road-Eau-de-Toilette-Spray-116076.jpg
11401,Estée Lauder,Pleasures Men,Eau de Cologne,Men,699.5,"green notes, citrus, geranium, ginger, coriander, benzoin, moss, sandalwood","green notes, citrus","geranium, ginger, coriander","benzoin, moss, sandalwood",spicy,4.7,3,/Estee-Lauder/Mens-fragrances/Pleasures-Men/Eau-de-Cologne-Spray/index_11401.aspx,https://cdn.parfumdreams.de/Img/Art/13/Estee-Lauder-Pleasures-Men-Eau-de-Cologne-Spray-11401.jpg
99611,Karl Lagerfeld,Karl Hamburg Alster,Eau de Toilette,Men,349.17,"mandarin, mint, freesia, lavender, sage, wood, moss, musk","mandarin, mint","freesia, lavender, sage","wood, moss, musk",aquatic,5.0,1,/Karl-Lagerfeld/Mens-fragrances/Karl/Eau-de-Toilette-Spray/index_99611.aspx,https://cdn.parfumdreams.de/Img/Art/13/Karl-Lagerfeld-Karl-Kollektion-Hamburg-Alster-Eau-de-Toilette-Spray-99611.jpg
116087,Karl Lagerfeld,Karl Vienna Opéra,Eau de Toilette,Men,349.17,"basil, grapefruit, pepper, apple, lavender, sage, sandalwood, vetiver, cedar wood","basil, grapefruit, pepper","apple, lavender, sage","sandalwood, vetiver, cedar wood",spicy,0.0,0,/Karl-Lagerfeld/Mens-fragrances/Karl/Eau-de-Toilette-Spray/index_116087.aspx,https://cdn.parfumdreams.de/Img/Art/13/Karl-Lagerfeld-Karl-Kollektion-Vienna-Opera-Eau-de-Toilette-Spray-116087.jpg
122548,John Varvatos,XX Artisan Teal,Eau de Toilette,Men,692.67,"rosemary, lemon, rose, water lily, musk, driftwood, sea salt","rosemary, lemon","rose, water lily","musk, driftwood, sea salt",aquatic,0.0,0,/John-Varvatos/Mens-fragrances/XX-Artisan-Teal/Eau-de-Toilette-Spray/index_122548.aspx,https://cdn.parfumdreams.de/Img/Art/13/John-Varvatos-XX-Artisan-Teal-Eau-de-Toilette-Spray-122548_7.jpg
42015,David Beckham,Classic,Eau de Toilette,Men,255.8,"galbanum, lime, rum, mint, cypress, nutmeg, amber, cedar","galbanum, lime, rum","mint, cypress, nutmeg","amber, cedar",fresh,4.5,2,/David-Beckham/Mens-fragrances/Classic/Eau-de-Toilette-Spray/index_42015.aspx,https://cdn.parfumdreams.de/Img/Art/13/David-Beckham-Classic-Eau-de-Toilette-Spray-42015x1_1.jpg
119597,LA RIVE,Men's Collection Cash for Men,Eau de Toilette,Men,94.33,"grapefruit, mandarin, mint, spices, rose, cinnamon, amber, wood, leather, patchouli","grapefruit, mandarin, mint","spices, rose, cinnamon","amber, wood, leather, patchouli",spicy,0.0,0,/LA-RIVE/Mens-fragrances/Mens-Collection/Eau-de-Toilette-Spray/index_119597.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Mens-Collection-Cash-for-Men-Eau-de-Toilette-Spray-119597.jpg
28666,Davidoff,Champion,Eau de Toilette,Men,621.67,"bergamot, lemon, galbanum, sage, moss, cedar","bergamot, lemon","galbanum, sage","moss, cedar",fresh,4.8,11,/Davidoff/Mens-fragrances/Champion/Eau-de-Toilette-Spray/index_28666.aspx,https://cdn.parfumdreams.de/Img/Art/13/Davidoff-Champion-Eau-de-Toilette-Spray-28666.jpg
107238,Bruno Banani,Made for Man,Eau de Toilette,Men,431.67,"apple, bergamot, rosemary, geranium, aquatic notes, moss, musk, tonka bean, cedar","apple, bergamot, rosemary","geranium, aquatic notes","moss, musk, tonka bean, cedar",fruity,0.0,0,/Bruno-Banani/Mens-fragrances/Made-for-Man/Eau-de-Toilette-Spray/index_107238.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bruno-Banani-Made-for-Man-Eau-de-Toilette-Spray-107238.jpg
107954,Iceberg,Classic Homme,Eau de Toilette,Men,159.5,"bergamot, lavender, neroli, lemon, freesia, jasmine, carnation, rose, cyclamen, nutmeg, oak, leather, musk, patchouli, sandalwood, cedar","bergamot, lavender, neroli, lemon","freesia, jasmine, carnation, rose, cyclamen, nutmeg","oak, leather, musk, patchouli, sandalwood, cedar",aromatic,0.0,0,/Iceberg/Mens-fragrances/Classic-Homme/Eau-de-Toilete-Spray/index_107954.aspx,https://cdn.parfumdreams.de/Img/Art/13/Iceberg-Classic-Homme-Eau-de-Toilette-Spray-107954.jpg
18301,Baldessarini,Ambré,Eau de Toilette,Men,939.0,"apple, mandarin, rum, leather, violet, amber, resin, moss, vanilla","apple, mandarin, rum","leather, violet","amber, resin, moss, vanilla",oriental,5.0,7,/Baldessarini/Mens-fragrances/Ambre/Eau-de-Toilette-Spray/index_18301.aspx,https://cdn.parfumdreams.de/Img/Art/13/Baldessarini-Ambre-Eau-de-Toilette-Spray-18301x1_15.jpg
120445,Save Brave,HPsTR,Eau de Toilette,Men,673.75,"cardamom, mint, pepper, violet, pineapple, sage, watermelon, vanilla, chestnuts, cedar wood","cardamom, mint, pepper, violet","pineapple, sage, watermelon","vanilla, chestnuts, cedar wood",aromatic,0.0,0,/Save-Brave/Mens-fragrances/HPsTR/Eau-de-Toilette-Spray/index_120445.aspx,https://cdn.parfumdreams.de/Img/Art/13/Save-Brave-HPsTR-Eau-de-Toilette-Spray-120445.jpg
121794,David Beckham,Classic Homme,Eau de Toilette,Men,255.8,"galbanum, gin, sichuan pepper, lemon, dahlia, mint, cypress, nutmeg, amber, raisin, vetiver, cedar wood","galbanum, gin, sichuan pepper, lemon","dahlia, mint, cypress, nutmeg","amber, raisin, vetiver, cedar wood",woody,0.0,0,/David-Beckham/Mens-fragrances/Classic-Homme/Eau-de-Toilette-Spray/index_121794.aspx,https://cdn.parfumdreams.de/Img/Art/13/David-Beckham-Classic-Homme-Eau-de-Toilette-Spray-121794.jpg
112381,Karl Lagerfeld,Classic Homme Grey,Eau de Toilette,Men,419.0,"lavender, laurel, hazelnut, cedar, wood, moss, sandalwood, vanilla","lavender, laurel, hazelnut","cedar, wood","moss, sandalwood, vanilla",woody,5.0,1,/Karl-Lagerfeld/Mens-fragrances/Classic-Homme/Eau-de-Toilette-Spray/index_112381.aspx,https://cdn.parfumdreams.de/Img/Art/13/Karl-Lagerfeld-Classic-Grey-Eau-de-Toilette-Spray-112381.jpg
87124,Baldessarini,Classic Black Black,Eau de Toilette,Men,879.0,"basil, pepper, geranium, patchouli, myrrh, ladan resin, leather, tonka bean","basil, pepper","geranium, patchouli, myrrh","ladan resin, leather, tonka bean",oriental,0.0,0,/Baldessarini/Mens-fragrances/Classic-Black/Eau-de-Toilette-Spray/index_87124.aspx,https://cdn.parfumdreams.de/Img/Art/13/Baldessarini-Classic-Black-Eau-de-Toilette-Spray-87124_7.jpg
107959,Iceberg,Twice Homme Nero,Eau de Toilette,Men,279.33,"mandarin, mint, resin, cedar, oakmoss, tonka bean","mandarin, mint","resin, cedar","oakmoss, tonka bean",fruity,5.0,1,/Iceberg/Mens-fragrances/Twice-Homme/Eau-de-Toilette-Spray/index_107959.aspx,https://cdn.parfumdreams.de/Img/Art/13/Iceberg-Twice-Homme-Nero-Eau-de-Toilette-Spray-107959.jpg
118199,Guess,Uomo,Eau de Toilette,Men,686.67,"grapefruit, cardamom, lavender, geranium, saffron, sage, amber, benzoin, wood","grapefruit, cardamom, lavender","geranium, saffron, sage","amber, benzoin, wood",aromatic,0.0,0,/Guess/Mens-fragrances/Uomo/Eau-de-Toilette-Spray/index_118199.aspx,https://cdn.parfumdreams.de/Img/Art/13/Guess-Uomo-Eau-de-Toilette-Spray-118199x1_1.jpg
15406,Calvin Klein,Obsession for men,Eau de Toilette,Men,626.0,"bergamot, grapefruit, lavender, lime, mandarin, cinnamon, jasmine, carnation, wood, nutmeg, amber, musk, patchouli, sandalwood, vanilla, vetiver","bergamot, grapefruit, lavender, lime, mandarin, cinnamon","jasmine, carnation, wood, nutmeg","amber, musk, patchouli, sandalwood, vanilla, vetiver",oriental,5.0,9,/Calvin-Klein/Mens-fragrances/Obsession-for-men/Eau-de-Toilette-Spray/index_15406.aspx,https://cdn.parfumdreams.de/Img/Art/13/Calvin-Klein-Obsession-for-men-Eau-de-Toilette-Spray-15406x1_13.jpg
17255,Jaguar Classic,Men,Eau de Toilette,Men,379.5,"basil, bergamot, gardenia, lavender, mandarin, orange, citrus, carnation, patchouli, sandalwood, cedar, wood, nutmeg, amber, leather, musk, tabacco, green notes","basil, bergamot, gardenia, lavender, mandarin, orange, citrus","carnation, patchouli, sandalwood, cedar, wood, nutmeg","amber, leather, musk, tabacco, green notes",woody,3.0,1,/Jaguar-Classic/Mens-fragrances/Men/Eau-de-Toilette-Spray/index_17255.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jaguar-Classic-Men-Eau-de-Toilette-Spray-17255.jpg
45936,Karl Lagerfeld,Men,Eau de Toilette,Men,439.0,"lavender, mandarin, apple, violet, amber, sandalwood","lavender, mandarin","apple, violet","amber, sandalwood",oriental,4.6,7,/Karl-Lagerfeld/Mens-fragrances/Men/Eau-de-Toilette-Spray/index_45936.aspx,https://cdn.parfumdreams.de/Img/Art/13/Karl-Lagerfeld-Karl-Lagerfeld-for-men-Eau-de-Toilette-Spray-45936.jpg
101955,Laura Biagiotti,Roma Uomo Green Swing,Eau de Toilette,Men,898.75,"bergamot, cardamom, quince, geranium, violet, tonka bean, vetiver, cedar, cashmeran","bergamot, cardamom, quince","geranium, violet, tonka bean","vetiver, cedar, cashmeran",woody,5.0,3,/Laura-Biagiotti/Mens-fragrances/Roma-Uomo/Eau-de-Toilette-Spray/index_101955.aspx,https://cdn.parfumdreams.de/Img/Art/13/Laura-Biagiotti-Roma-Uomo-Green-Swing-Eau-de-Toilette-Spray-101955.jpg
22868,s.Oliver,Men,Eau de Toilette,Men,486.67,"basil, bergamot, pepper, sage, cedar, amber, musk, sandalwood","basil, bergamot, pepper","sage, cedar","amber, musk, sandalwood",woody,5.0,1,/sOliver/Mens-fragrances/Men/Eau-de-Toilette-Spray/index_22868.aspx,https://cdn.parfumdreams.de/Img/Art/13/sOliver-Men-Eau-de-Toilette-Spray-22868.jpg
25825,Marbert,Homme,Eau de Toilette,Men,89.5,"citrus, flowers, wood",citrus,flowers,wood,fresh,4.5,30,/Marbert/Mens-fragrances/Homme/Eau-de-Toilette-Spray/index_25825.aspx,https://cdn.parfumdreams.de/Img/Art/13/Marbert-Homme-Eau-de-Toilette-Spray-25825_1.jpg
123432,Coach,Green,Eau de Toilette,Men,823.75,"kiwi, rosemary, moss",kiwi,rosemary,moss,green,0.0,0,/Coach/Mens-fragrances/Green/Eau-de-Toilette-Spray/index_123432.aspx,https://cdn.parfumdreams.de/Img/Art/13/Coach-Green-Eau-de-Toilette-Spray-123432.jpg
50166,Bentley,For Men Intense,Eau de Parfum,Men,489.5,"geranium, pepper, incense, labdanum, leather, clary sage, patchouli, sandalwood, cedar","geranium, pepper, incense","labdanum, leather, clary sage","patchouli, sandalwood, cedar",leathery,5.0,2,/Bentley/Mens-fragrances/For-Men/Eau-de-Parfum-Spray-Intense/index_50166.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bentley-For-Men-Eau-de-Parfum-Spray-Intense-50166_2.jpg
96752,Tabac,Man Gravity,Eau de Toilette,Men,480.0,"grapefruit, lavender, geranium, coriander, oud, musk, patchouli, tonka bean","grapefruit, lavender","geranium, coriander, oud","musk, patchouli, tonka bean",woody,0.0,0,/Tabac/Mens-fragrances/Man-Gravity/Eau-de-Toilette-Spray/index_96752.aspx,https://cdn.parfumdreams.de/Img/Art/13/Tabac-Man-Gravity-Eau-de-Toilette-Spray-96752_18.jpg
53738,Police,To Be The King,Eau de Toilette,Men,348.75,"cardamom, cedar, lemon, nutmeg, absinthe, amber, lavender, wood, cashmeran, resin, moss","cardamom, cedar, lemon, nutmeg","absinthe, amber, lavender, wood, cashmeran","resin, moss",spicy,5.0,3,/Police/Mens-fragrances/To-Be-The-King/Eau-de-Toilette-Spray/index_53738.aspx,https://cdn.parfumdreams.de/Img/Art/13/Police-To-Be-The-King-Eau-de-Toilette-Spray-53738.jpg
109756,Tonino Lamborghini,Millennials,Eau de Toilette,Men,507.5,"grapefruit, rhubarb, rose, incense, amber, leather, carnation, violet, patchouli, vetiver, cedar, cashmeran","grapefruit, rhubarb, rose, incense","amber, leather, carnation, violet","patchouli, vetiver, cedar, cashmeran",spicy,0.0,0,/Tonino-Lamborghini/Mens-fragrances/Millennials/Eau-de-Toilette-Spray/index_109756.aspx,https://cdn.parfumdreams.de/Img/Art/13/Tonino-Lamborghini-Millenials-Eau-de-Toilette-Spray-109756.jpg
107958,Iceberg,Twice Homme,Eau de Toilette,Men,279.33,"mint, yuzu, lemon, tarragon, lavender, thyme, lime, patchouli, sandalwood","mint, yuzu, lemon","tarragon, lavender, thyme","lime, patchouli, sandalwood",aromatic,0.0,0,/Iceberg/Mens-fragrances/Twice-Homme/Eau-de-Toilette-Spray/index_107958.aspx,https://cdn.parfumdreams.de/Img/Art/13/Iceberg-Twice-Homme-Eau-de-Toilette-Spray-107958.jpg
119596,LA RIVE,Men's Collection Cabana,Eau de Toilette,Men,94.33,"cardamom, cinnamon, eucalyptus, lavender, carnation, moss, vanilla","cardamom, cinnamon","eucalyptus, lavender, carnation","moss, vanilla",oriental,0.0,0,/LA-RIVE/Mens-fragrances/Mens-Collection/Eau-de-Toilette-Spray/index_119596.aspx,https://cdn.parfumdreams.de/Img/Art/13/LA-RIVE-Mens-Collection-Cabana-Eau-de-Toilette-Spray-119596.jpg
110466,Jaguar Classic,Stance,Eau de Toilette,Men,239.5,"apple, cardamom, mandarin, patchouli, vetiver, cashmeran, amber, musk, vanilla","apple, cardamom, mandarin","patchouli, vetiver, cashmeran","amber, musk, vanilla",woody,0.0,0,/Jaguar-Classic/Mens-fragrances/Stance/Eau-de-Toilette-Spray/index_110466.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jaguar-Classic-Stance-Eau-de-Toilette-Spray-110466_2.jpg
110467,Jaguar Classic,Era,Eau de Toilette,Men,239.5,"pineapple, pepper, mojito, geranium, patchouli, cedar, amber, sandalwood, cashmeran","pineapple, pepper, mojito","geranium, patchouli, cedar","amber, sandalwood, cashmeran",aromatic,0.0,0,/Jaguar-Classic/Mens-fragrances/Era/Eau-de-Toilette-Spray/index_110467.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jaguar-Classic-Era-Eau-de-Toilette-Spray-110467_2.jpg
28772,s.Oliver,Superior Men,Eau de Toilette,Men,546.67,"bergamot, grapefruit, lemon, iris, cardamom, rosemary, resin, vetiver, cedar","bergamot, grapefruit, lemon","iris, cardamom, rosemary","resin, vetiver, cedar",aromatic,4.2,5,/sOliver/Mens-fragrances/Superior-Men/Eau-de-Toilette-Spray/index_28772.aspx,https://cdn.parfumdreams.de/Img/Art/13/sOliver-Superior-Men-Eau-de-Toilette-Spray-28772.jpg
97852,Police,To Be Bad Guy,Eau de Toilette,Men,523.75,"blood orange, green notes, mint, thyme, apple, blossoms, caramel, musk, tonka bean, vanilla, vetiver","blood orange, green notes, mint, thyme","apple, blossoms","caramel, musk, tonka bean, vanilla, vetiver",sweet,0.0,0,/Police/Mens-fragrances/To-Be-Bad-Guy/Eau-de-Toilette-Spray/index_97852.aspx,https://cdn.parfumdreams.de/Img/Art/13/Police-To-Be-Bad-Guy-Eau-de-Toilette-Spray-97852.jpg
49972,Marbert,Man Classic Sport,Eau de Toilette,Men,159.5,"bergamot, mandarin, lemon, jasmine, cedar, amber, sandalwood","bergamot, mandarin, lemon","jasmine, cedar","amber, sandalwood",spicy,5.0,1,/Marbert/Mens-fragrances/Man-Classic-Sport/Eau-de-Toilette-Spray/index_49972.aspx,https://cdn.parfumdreams.de/Img/Art/13/Marbert-ManClassicSport-Eau-de-Toilette-Spray-49972.jpg
68972,David Beckham,Respect,Eau de Toilette,Men,379.75,"grapefruit, melon, pepper, basil, cardamom, lavender, oakmoss, patchouli, vetiver","grapefruit, melon, pepper","basil, cardamom, lavender","oakmoss, patchouli, vetiver",woody,0.0,0,/David-Beckham/Mens-fragrances/Respect/Eau-de-Toilette-Spray/index_68972.aspx,"https://cdn.parfumdreams.de/Img/Art/13/David-Beckham-Respect-Vaporisateur,-Natural-Spray-Eau-de-Toilette-68972.jpg"
76646,Police,To Be Tattooart For Man,Eau de Toilette,Men,523.75,"blackcurrant, cardamom, lemon verbena, lavender, sage, ambroxan, amber wood","blackcurrant, cardamom, lemon verbena","lavender, sage","ambroxan, amber wood",aromatic,0.0,0,/Police/Mens-fragrances/To-Be-Tattooart-For-Man/Eau-de-Toilette-Spray/index_76646.aspx,https://cdn.parfumdreams.de/Img/Art/13/Police-To-Be-Tattooart-For-Man-Eau-de-Toilette-Spray-76646.jpg
105416,s.Oliver,Pure Sense Men,Eau de Toilette,Men,486.67,"lavender, apple, bitter orange, grapefruit, patchouli, sandalwood",lavender,"apple, bitter orange, grapefruit","patchouli, sandalwood",classic,0.0,0,/sOliver/Mens-fragrances/Pure-Sense-Men/Eau-de-Toilette-Spray/index_105416.aspx,https://cdn.parfumdreams.de/Img/Art/13/sOliver-Pure-Sense-Men-Eau-de-Toilette-Spray-105416.jpg
106768,Bench.,Identity for Him,Eau de Toilette,Men,398.33,"citrus, pepper, amber, wood, sage",citrus,pepper,"amber, wood, sage",citrusy,0.0,0,/Bench/Mens-fragrances/Identity-for-Him/Eau-de-Toilette-Spray/index_106768.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bench-Identity-for-Him-Eau-de-Toilette-Spray-106768.jpg
116094,Bench.,Shine For Him,Eau de Toilette,Men,331.67,"cardamom, rose, cinnamon, aniseed, jasmine, lavender, amber, musk, patchouli, sandalwood, vanilla, vetiver","cardamom, rose, cinnamon","aniseed, jasmine, lavender","amber, musk, patchouli, sandalwood, vanilla, vetiver",spicy,0.0,0,/Bench/Mens-fragrances/Shine-For-Him/Eau-de-Toilette-Spray/index_116094.aspx,https://cdn.parfumdreams.de/Img/Art/13/Bench-Shine-For-Him-Eau-de-Toilette-Spray-116094.jpg
99751,Michael Michalsky,Azure Sky,Eau de Toilette,Men,398.0,"pineapple, bergamot, melon, pepper, lavender, leather, patchouli","pineapple, bergamot, melon, pepper","lavender, leather, pepper",patchouli,woody,5.0,1,/Michael-Michalsky/Mens-fragrances/Azure-Sky/Eau-de-Toilette-Spray/index_99751.aspx,https://cdn.parfumdreams.de/Img/Art/13/Michael-Michalsky-Azure-Sky-Eau-de-Toilette-Spray-99751.jpg
34494,Jean-Charles Brosseau,Collection Homme Fruit de Bois,Eau de Toilette,Men,699.5,"bergamot, grapefruit, green notes, rose, sage, juniper berry, nutmeg, amber, sandalwood, vetiver, cedar","bergamot, grapefruit, green notes","rose, sage, juniper berry, nutmeg","amber, sandalwood, vetiver, cedar",woody,5.0,1,/Jean-Charles-Brosseau/Mens-fragrances/Collection-Homme/Eau-de-Toilette-Spray/index_34494.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jean-Charles-Brosseau-Collection-Homme-Fruit-de-Bois-Eau-de-Toilette-Spray-34494_1.jpg
118573,Iceberg,Change The Flow,Eau de Toilette,Men,599.0,"bitter orange, ginger, saffron, leather, tabacco, sandalwood, cedar wood","bitter orange, ginger, saffron","leather, tabacco","sandalwood, cedar wood",spicy,0.0,0,/Iceberg/Mens-fragrances/Change-The-Flow/Eau-de-Toilette-Spray/index_118573.aspx,https://cdn.parfumdreams.de/Img/Art/13/Iceberg-Change-The-Flow-Eau-de-Toilette-Spray-118573.jpg
19598,Jacomo,Jacomo de Jacomo,Eau de Toilette,Men,609.5,"galbanum, cardamom, lavender, spices, carnation, rose, cinnamon, wood, moss, patchouli","galbanum, cardamom, lavender","spices, carnation, rose, cinnamon, wood","moss, patchouli",spicy,5.0,1,/Jacomo/Mens-fragrances/Jacomo-de-Jacomo/Eau-de-Toilette-Spray/index_19598.aspx,https://cdn.parfumdreams.de/Img/Art/13/Jacomo-Jacomo-de-Jacomo-Eau-de-Toilette-Spray-19598_1.jpg
102470,Creed,Viking Cologne,Eau de Parfum,Men,3800.0,"bergamot, mandarin, pepper, lemon, geranium, lavender, rosemary, sage, nutmeg, patchouli, sandalwood, vetiver, incense, cedar","bergamot, mandarin, pepper, lemon","geranium, lavender, rosemary, sage, nutmeg","patchouli, sandalwood, vetiver, incense, cedar",fresh,0.0,0,/Creed/Mens-fragrances/Viking/Eau-de-Parfum-Spray/index_102470.aspx,https://cdn.parfumdreams.de/Img/Art/13/Creed-Viking-Cologne-Eau-de-Parfum-Spray-102470x1_1.jpg
39777,Montale,Spices Red Vetiver,Eau de Parfum,Men,1250.0,"bergamot, grapefruit, pepper, jasmine, patchouli, rose, elemi, oakmoss, musk, vetiver, cedar wood","bergamot, grapefruit, pepper","jasmine, patchouli, rose, elemi","oakmoss, musk, vetiver, cedar wood",spicy,5.0,4,/Montale/Fragrances/Spices/Eau-de-Parfum-Spray/index_39777.aspx,https://cdn.parfumdreams.de/Img/Art/13/Montale-Holz-Red-Vetiver-Eau-de-Parfum-Spray-39777.jpg
